UMAP1,UMAP2,GT,KMeans,DEC,scDCC
14.173519,9.32291,CD4_T,CD4_T,CD4_T,CD4_T
18.341663,10.85565,CD4_T,CD4_T,CD4_T,CD4_T
12.450094,-9.057908,B_cells,B_cells,B_cells,B_cells
11.941285,5.528945,CD4_T,CD4_T,CD4_T,CD4_T
17.486149,11.4997635,CD4_T,CD4_T,CD4_T,CD4_T
11.315313,-7.7170963,B_cells,B_cells,B_cells,B_cells
1.1943346,4.8186784,Mono,Mono,Mono,Mono
17.681726,9.208888,CD4_T,CD4_T,CD4_T,CD4_T
12.30959,1.9844419,NK,CD4_T,NK,NK
16.261606,10.770655,CD4_T,CD4_T,CD4_T,CD4_T
12.869435,-8.093713,B_cells,B_cells,B_cells,B_cells
1.65289,4.8342857,Mono,Mono,Mono,Mono
12.726976,-8.768181,B_cells,B_cells,B_cells,B_cells
-10.083485,7.867292,Dendritic,B_cells,B_cells,Dendritic
18.014402,10.544241,CD4_T,CD4_T,CD4_T,CD4_T
16.937029,11.565809,CD4_T,CD4_T,CD4_T,CD4_T
16.453646,7.668887,CD4_T,CD4_T,CD4_T,CD4_T
15.052972,4.411223,CD4_T,CD4_T,CD4_T,CD4_T
17.31471,8.982329,CD4_T,CD4_T,CD4_T,CD4_T
16.220495,10.127768,CD4_T,CD4_T,CD4_T,CD4_T
13.248478,-8.591022,B_cells,B_cells,B_cells,B_cells
15.812772,9.508392,CD4_T,CD4_T,CD4_T,CD4_T
0.9740309,3.7358203,Mono,Mono,Mono,Mono
17.306734,11.836884,CD4_T,CD4_T,CD4_T,CD4_T
0.3727661,4.558896,Mono,Mono,Mono,Mono
3.052113,11.20588,Dendritic,CD4_T,CD4_T,Dendritic
17.625557,8.40287,CD4_T,CD4_T,CD4_T,CD4_T
13.122034,-8.357417,B_cells,B_cells,B_cells,B_cells
13.458553,7.971088,CD4_T,CD4_T,CD4_T,CD4_T
17.140701,5.6047387,CD4_T,CD4_T,CD4_T,CD4_T
13.494279,-7.9823627,B_cells,B_cells,B_cells,B_cells
16.462778,8.648216,CD4_T,CD4_T,CD4_T,CD4_T
12.573386,-8.583855,B_cells,B_cells,B_cells,B_cells
17.09277,6.926656,CD4_T,CD4_T,CD4_T,CD4_T
15.430838,8.302082,CD4_T,CD4_T,CD4_T,CD4_T
0.15304382,4.387391,Mono,Mono,Mono,Mono
18.107166,8.226341,CD4_T,CD4_T,CD4_T,CD4_T
12.174112,5.6417346,CD4_T,CD4_T,CD4_T,CD4_T
1.320083,3.796819,Mono,Mono,Mono,Mono
13.30277,-8.608542,B_cells,B_cells,B_cells,B_cells
13.842767,-7.7291384,B_cells,B_cells,B_cells,B_cells
12.980237,8.593394,CD4_T,CD4_T,CD4_T,CD4_T
11.42227,2.0995357,NK,CD4_T,NK,NK
13.934016,3.7074516,CD4_T,CD4_T,CD4_T,CD4_T
14.497814,5.2176023,CD4_T,CD4_T,CD4_T,CD4_T
15.503134,10.113861,CD4_T,CD4_T,CD4_T,CD4_T
-0.22479624,3.512241,Mono,Mono,Mono,Mono
12.669721,-8.731664,B_cells,B_cells,B_cells,B_cells
15.510242,10.223334,CD4_T,CD4_T,CD4_T,CD4_T
12.725351,1.7927667,NK,CD4_T,NK,NK
16.568474,9.405962,CD4_T,CD4_T,CD4_T,CD4_T
12.551604,1.4672381,NK,CD4_T,NK,NK
1.5779145,5.606191,Mono,Mono,Mono,Mono
13.77325,5.5340376,CD4_T,CD4_T,CD4_T,CD4_T
12.34835,-8.058201,B_cells,B_cells,B_cells,B_cells
12.375834,-8.010706,B_cells,B_cells,B_cells,B_cells
18.31784,8.602086,CD4_T,CD4_T,CD4_T,CD4_T
13.221935,8.339632,CD4_T,CD4_T,CD4_T,CD4_T
13.564624,-7.2472906,B_cells,B_cells,B_cells,B_cells
0.042167448,7.000718,Mono,Mono,Mono,Mono
14.44306,4.381343,CD4_T,CD4_T,CD4_T,CD4_T
-2.0797284,8.075128,Mono,Mono,Mono,Mono
12.830403,-9.516053,B_cells,B_cells,B_cells,B_cells
13.096154,9.230729,CD4_T,CD4_T,CD4_T,CD4_T
2.2821467,6.4234047,Mono,Mono,Mono,Mono
17.53772,7.8864994,CD4_T,CD4_T,CD4_T,CD4_T
16.235275,8.527845,CD4_T,CD4_T,CD4_T,CD4_T
18.062866,8.313332,CD4_T,CD4_T,CD4_T,CD4_T
14.358031,3.6394057,CD4_T,CD4_T,CD4_T,CD4_T
18.448719,7.7277317,CD4_T,CD4_T,CD4_T,CD4_T
13.572383,-8.316224,B_cells,B_cells,B_cells,B_cells
12.539951,-8.903041,B_cells,B_cells,B_cells,B_cells
16.913698,7.533994,CD4_T,CD4_T,CD4_T,CD4_T
13.625803,8.847669,CD4_T,CD4_T,CD4_T,CD4_T
14.283929,8.299743,CD4_T,CD4_T,CD4_T,CD4_T
-0.82954216,2.7403722,Mono,Mono,Mono,Mono
12.767087,8.468032,CD4_T,CD4_T,CD4_T,CD4_T
1.3521234,9.643455,Dendritic,Mono,Mono,Dendritic
16.01929,8.843854,CD4_T,CD4_T,CD4_T,CD4_T
12.812871,3.9904034,CD4_T,CD4_T,CD4_T,CD4_T
16.158733,9.881081,CD4_T,CD4_T,CD4_T,CD4_T
-1.047476,7.950642,Mono,Mono,Mono,Mono
17.970852,6.487855,CD4_T,CD4_T,CD4_T,CD4_T
1.4138141,10.260762,Dendritic,Mono,Mono,Dendritic
13.724611,-8.858829,B_cells,B_cells,B_cells,B_cells
16.889156,7.571824,CD4_T,CD4_T,CD4_T,CD4_T
14.824519,8.83343,CD4_T,CD4_T,CD4_T,CD4_T
12.757941,9.90282,CD4_T,CD4_T,CD4_T,CD4_T
1.0171766,3.722802,Mono,Mono,Mono,Mono
13.918898,-8.365584,B_cells,B_cells,B_cells,B_cells
11.125775,-8.741048,B_cells,B_cells,B_cells,B_cells
12.340773,-8.238373,B_cells,B_cells,B_cells,B_cells
13.94842,5.3208528,CD4_T,CD4_T,CD4_T,CD4_T
12.073738,-7.82939,B_cells,B_cells,B_cells,B_cells
0.3708809,6.353493,Mono,Mono,Mono,Mono
17.598564,10.622374,CD4_T,CD4_T,CD4_T,CD4_T
14.514083,3.9692128,CD4_T,CD4_T,CD4_T,CD4_T
11.225437,-9.001901,B_cells,B_cells,B_cells,B_cells
13.610973,-8.156682,B_cells,B_cells,B_cells,B_cells
14.243037,9.098212,CD4_T,CD4_T,CD4_T,CD4_T
18.092436,8.2869835,CD4_T,CD4_T,CD4_T,CD4_T
17.644707,11.620486,CD4_T,CD4_T,CD4_T,CD4_T
17.06413,8.959318,CD4_T,CD4_T,CD4_T,CD4_T
14.497618,9.540255,CD4_T,CD4_T,CD4_T,CD4_T
-0.52584404,5.094253,Mono,Mono,Mono,Mono
17.002178,10.836696,CD4_T,CD4_T,CD4_T,CD4_T
0.557604,3.2581103,Mono,Mono,Mono,Mono
13.951139,7.860326,CD4_T,CD4_T,CD4_T,CD4_T
14.062661,8.369491,CD4_T,CD4_T,CD4_T,CD4_T
1.2794486,6.420218,Mono,Mono,Mono,Mono
17.968363,8.101522,CD4_T,CD4_T,CD4_T,CD4_T
14.172072,3.7490592,CD4_T,CD4_T,CD4_T,CD4_T
10.850572,-8.991176,B_cells,B_cells,B_cells,B_cells
17.565886,11.849038,CD4_T,CD4_T,CD4_T,CD4_T
17.225307,8.124925,CD4_T,CD4_T,CD4_T,CD4_T
1.1181091,5.5323834,Mono,Mono,Mono,Mono
-2.7590904,8.138484,Mono,Mono,Mono,Mono
18.079155,6.6515617,CD4_T,CD4_T,CD4_T,CD4_T
13.70018,-8.6037655,B_cells,B_cells,B_cells,B_cells
14.0808325,9.400315,CD4_T,CD4_T,CD4_T,CD4_T
16.520477,9.439067,CD4_T,CD4_T,CD4_T,CD4_T
1.0517014,4.3100276,Mono,Mono,Mono,Mono
17.114748,8.380056,CD4_T,CD4_T,CD4_T,CD4_T
11.949794,2.7160552,NK,CD4_T,NK,NK
-0.019575428,3.4801586,Mono,Mono,Mono,Mono
13.603903,7.682321,CD4_T,CD4_T,CD4_T,CD4_T
1.7724888,6.734527,Mono,Mono,Mono,Mono
13.684669,-8.494395,B_cells,B_cells,B_cells,B_cells
-1.6703535,7.9013343,Mono,Mono,Mono,Mono
16.801952,10.773202,CD4_T,CD4_T,CD4_T,CD4_T
2.1060889,4.660223,Mono,Mono,Mono,Mono
16.301876,9.314343,CD4_T,CD4_T,CD4_T,CD4_T
17.73727,10.178382,CD4_T,CD4_T,CD4_T,CD4_T
12.768104,-9.255626,B_cells,B_cells,B_cells,B_cells
2.1967685,6.362042,Mono,Mono,Mono,Mono
12.172734,2.0149043,NK,CD4_T,NK,NK
-0.026361732,4.752415,Mono,Mono,Mono,Mono
17.01455,8.949371,CD4_T,CD4_T,CD4_T,CD4_T
17.550997,9.952096,CD4_T,CD4_T,CD4_T,CD4_T
16.309345,12.020247,CD4_T,CD4_T,CD4_T,CD4_T
15.94656,9.165362,CD4_T,CD4_T,CD4_T,CD4_T
12.8419285,8.539768,CD4_T,CD4_T,CD4_T,CD4_T
1.55348,4.7907357,Mono,Mono,Mono,Mono
14.130314,3.3043716,CD4_T,CD4_T,NK,CD4_T
16.279152,9.955529,CD4_T,CD4_T,CD4_T,CD4_T
14.618111,3.204964,CD4_T,CD4_T,CD4_T,CD4_T
0.9120152,4.221043,Mono,Mono,Mono,Mono
15.327089,10.623265,CD4_T,CD4_T,CD4_T,CD4_T
1.4069138,4.3543453,Mono,Mono,Mono,Mono
13.320554,6.169348,CD4_T,CD4_T,CD4_T,CD4_T
11.468399,2.2000573,NK,CD4_T,NK,NK
11.494779,1.4252174,NK,CD4_T,NK,NK
18.671782,6.9305973,CD4_T,CD4_T,CD4_T,CD4_T
1.9800786,6.156267,Mono,Mono,Mono,Mono
0.24054591,5.9239373,Mono,Mono,Mono,Mono
0.4582255,4.0233397,Mono,Mono,Mono,Mono
10.166738,-8.071269,B_cells,B_cells,B_cells,B_cells
15.964477,7.628636,CD4_T,CD4_T,CD4_T,CD4_T
11.9209175,9.312997,CD4_T,CD4_T,CD4_T,CD4_T
17.24327,8.355559,CD4_T,CD4_T,CD4_T,CD4_T
12.394624,-7.420689,B_cells,B_cells,B_cells,B_cells
0.9223103,9.042094,Dendritic,Mono,Mono,Mono
-2.247157,7.648962,Mono,Mono,Mono,Mono
17.579142,8.739864,CD4_T,CD4_T,CD4_T,CD4_T
0.684911,3.326443,Mono,Mono,Mono,Mono
15.97506,11.046399,CD4_T,CD4_T,CD4_T,CD4_T
0.85685915,6.6991997,Mono,Mono,Mono,Mono
11.612038,-8.094268,B_cells,B_cells,B_cells,B_cells
0.86378145,5.41691,Mono,Mono,Mono,Mono
16.424751,10.474049,CD4_T,CD4_T,CD4_T,CD4_T
17.137085,9.555733,CD4_T,CD4_T,CD4_T,CD4_T
13.527559,5.3514853,CD4_T,CD4_T,CD4_T,CD4_T
13.195383,8.80331,CD4_T,CD4_T,CD4_T,CD4_T
2.0740938,4.5296164,Mono,Mono,Mono,Mono
11.64092,2.1305156,NK,CD4_T,NK,NK
-2.3776448,8.30292,Mono,Mono,Mono,Mono
17.298117,6.3414836,CD4_T,CD4_T,CD4_T,CD4_T
0.7252509,5.2893806,Mono,Mono,Mono,Mono
12.86602,-9.666357,B_cells,B_cells,B_cells,B_cells
14.922817,9.894711,CD4_T,CD4_T,CD4_T,CD4_T
12.492595,-8.333447,B_cells,B_cells,B_cells,B_cells
11.541086,1.517554,NK,CD4_T,NK,NK
15.604076,8.930027,CD4_T,CD4_T,CD4_T,CD4_T
13.075278,8.77188,CD4_T,CD4_T,CD4_T,CD4_T
11.033355,-9.15373,B_cells,B_cells,B_cells,B_cells
17.855175,8.781038,CD4_T,CD4_T,CD4_T,CD4_T
17.289948,8.067636,CD4_T,CD4_T,CD4_T,CD4_T
16.91998,5.691995,CD4_T,CD4_T,CD4_T,CD4_T
12.56515,4.2790236,CD4_T,CD4_T,CD4_T,CD4_T
13.750898,-7.95769,B_cells,B_cells,B_cells,B_cells
0.1782389,6.6965127,Mono,Mono,Mono,Mono
2.5979924,6.75879,Mono,Mono,Mono,Mono
18.197437,7.3777976,CD4_T,CD4_T,CD4_T,CD4_T
1.0328954,6.396033,Mono,Mono,Mono,Mono
16.465216,9.244899,CD4_T,CD4_T,CD4_T,CD4_T
16.704462,9.432341,CD4_T,CD4_T,CD4_T,CD4_T
14.170538,8.947325,CD4_T,CD4_T,CD4_T,CD4_T
17.309591,11.846236,CD4_T,CD4_T,CD4_T,CD4_T
13.032512,5.261076,CD4_T,CD4_T,CD4_T,CD4_T
13.446272,7.8880515,CD4_T,CD4_T,CD4_T,CD4_T
18.248495,10.022612,CD4_T,CD4_T,CD4_T,CD4_T
13.35135,-8.170548,B_cells,B_cells,B_cells,B_cells
12.8102455,-7.860905,B_cells,B_cells,B_cells,B_cells
10.988672,-8.736866,B_cells,B_cells,B_cells,B_cells
12.75431,1.9480695,NK,CD4_T,NK,NK
-0.4316503,3.6630807,Mono,Mono,Mono,Mono
1.2663103,9.325054,Dendritic,Mono,Mono,Dendritic
17.32355,10.600555,CD4_T,CD4_T,CD4_T,CD4_T
13.212511,-8.0585375,B_cells,B_cells,B_cells,B_cells
-2.5861986,8.279551,Mono,Mono,Mono,Mono
2.3437898,6.4006357,Mono,Mono,Mono,Mono
18.39633,7.2307296,CD4_T,CD4_T,CD4_T,CD4_T
0.39243466,3.665419,Mono,Mono,Mono,Mono
-0.4195273,2.73904,Mono,Mono,Mono,Mono
14.960667,9.555944,CD4_T,CD4_T,CD4_T,CD4_T
16.740316,8.437324,CD4_T,CD4_T,CD4_T,CD4_T
15.320184,9.157304,CD4_T,CD4_T,CD4_T,CD4_T
-2.8040583,7.9072056,Mono,Mono,Mono,Mono
-0.31969696,5.787565,Mono,Mono,Mono,Mono
0.3965521,5.1196184,Mono,Mono,Mono,Mono
10.679602,-9.338118,B_cells,B_cells,B_cells,B_cells
-0.24264225,2.5498471,Mono,Mono,Mono,Mono
14.429461,5.4068227,CD4_T,CD4_T,CD4_T,CD4_T
11.458898,-8.745061,B_cells,B_cells,B_cells,B_cells
17.20047,10.896797,CD4_T,CD4_T,CD4_T,CD4_T
17.524193,11.732642,CD4_T,CD4_T,CD4_T,CD4_T
11.193491,-8.312229,B_cells,B_cells,B_cells,B_cells
12.973418,-9.262938,B_cells,B_cells,B_cells,B_cells
12.460816,5.712973,CD4_T,CD4_T,CD4_T,CD4_T
14.496469,4.943828,CD4_T,CD4_T,CD4_T,CD4_T
1.0098679,9.855796,Dendritic,Mono,Mono,Dendritic
14.704908,4.936754,CD4_T,CD4_T,CD4_T,CD4_T
0.3927068,7.78401,Mono,Mono,Mono,Mono
11.179552,-8.2088375,B_cells,B_cells,B_cells,B_cells
13.474147,8.740628,CD4_T,CD4_T,CD4_T,CD4_T
15.174656,10.057941,CD4_T,CD4_T,CD4_T,CD4_T
1.3416811,8.099858,Mono,Mono,Mono,Mono
14.801198,9.545812,CD4_T,CD4_T,CD4_T,CD4_T
18.073517,10.297705,CD4_T,CD4_T,CD4_T,CD4_T
16.645975,10.4548645,CD4_T,CD4_T,CD4_T,CD4_T
13.294529,-8.5986805,B_cells,B_cells,B_cells,B_cells
13.21326,-8.629742,B_cells,B_cells,B_cells,B_cells
15.162242,5.7228737,CD4_T,CD4_T,CD4_T,CD4_T
-1.8624399,11.447781,Platelets,Platelets,Platelets,Platelets
18.332539,8.30248,CD4_T,CD4_T,CD4_T,CD4_T
1.595935,5.558346,Mono,Mono,Mono,Mono
2.4609723,10.794528,Dendritic,Mono,Mono,Dendritic
1.9517663,9.929592,Dendritic,Mono,Mono,Dendritic
0.9690685,8.5833235,Dendritic,Mono,Mono,Mono
16.677626,9.876962,CD4_T,CD4_T,CD4_T,CD4_T
18.391932,8.952166,CD4_T,CD4_T,CD4_T,CD4_T
15.080521,10.059085,CD4_T,CD4_T,CD4_T,CD4_T
15.80555,9.293332,CD4_T,CD4_T,CD4_T,CD4_T
12.088866,2.4505713,NK,CD4_T,NK,NK
12.23282,-8.662359,B_cells,B_cells,B_cells,B_cells
0.12488,6.899132,Mono,Mono,Mono,Mono
17.816292,9.216619,CD4_T,CD4_T,CD4_T,CD4_T
1.5232719,7.7932925,Mono,Mono,Mono,Mono
1.3249179,10.109337,Dendritic,Mono,Mono,Dendritic
0.9572555,7.5327106,Mono,Mono,Mono,Mono
0.54050505,6.1568313,Mono,Mono,Mono,Mono
13.0227,-8.933849,B_cells,B_cells,B_cells,B_cells
0.5375085,2.8744214,Mono,Mono,Mono,Mono
-10.114466,7.4460874,Dendritic,B_cells,B_cells,Dendritic
12.270587,2.5359907,NK,CD4_T,NK,NK
0.028452506,3.3687644,Mono,Mono,Mono,Mono
13.344965,-8.531488,B_cells,B_cells,B_cells,B_cells
0.5929117,8.279272,Mono,Mono,Mono,Mono
0.28087133,5.1569376,Mono,Mono,Mono,Mono
0.93328184,5.384431,Mono,Mono,Mono,Mono
16.139393,10.213,CD4_T,CD4_T,CD4_T,CD4_T
16.515354,9.127215,CD4_T,CD4_T,CD4_T,CD4_T
13.393148,8.681826,CD4_T,CD4_T,CD4_T,CD4_T
12.237681,5.4297104,CD4_T,CD4_T,CD4_T,CD4_T
14.027774,8.424176,CD4_T,CD4_T,CD4_T,CD4_T
13.8537855,5.9448047,CD4_T,CD4_T,CD4_T,CD4_T
17.821375,11.897786,CD4_T,CD4_T,CD4_T,CD4_T
17.16892,11.031278,CD4_T,CD4_T,CD4_T,CD4_T
-0.037211742,4.812681,Mono,Mono,Mono,Mono
13.187111,-8.9766035,B_cells,B_cells,B_cells,B_cells
13.853646,5.430368,CD4_T,CD4_T,CD4_T,CD4_T
17.064756,11.573095,CD4_T,CD4_T,CD4_T,CD4_T
0.17858304,3.270348,Mono,Mono,Mono,Mono
-0.21623199,2.6825402,Mono,Mono,Mono,Mono
0.18304612,5.839435,Mono,Mono,Mono,Mono
0.9721338,9.351505,Dendritic,Mono,Mono,Dendritic
-0.33740494,8.907574,Platelets,Mono,Mono,Dendritic
13.658731,8.253211,CD4_T,CD4_T,CD4_T,CD4_T
16.84655,10.251472,CD4_T,CD4_T,CD4_T,CD4_T
0.213203,3.2679782,Mono,Mono,Mono,Mono
16.57376,8.680929,CD4_T,CD4_T,CD4_T,CD4_T
12.702505,-9.096751,B_cells,B_cells,B_cells,B_cells
15.623184,10.289962,CD4_T,CD4_T,CD4_T,CD4_T
12.524829,-8.97638,B_cells,B_cells,B_cells,B_cells
-1.1180245,2.7063642,Mono,Mono,Mono,Mono
14.346079,9.201012,CD4_T,CD4_T,CD4_T,CD4_T
13.194584,4.2449284,CD4_T,CD4_T,CD4_T,CD4_T
-0.0089782225,3.7614021,Mono,Mono,Mono,Mono
17.177313,8.679134,CD4_T,CD4_T,CD4_T,CD4_T
14.006044,6.273468,CD4_T,CD4_T,CD4_T,CD4_T
14.482762,5.7429857,CD4_T,CD4_T,CD4_T,CD4_T
15.21613,9.516319,CD4_T,CD4_T,CD4_T,CD4_T
2.6119826,5.9288063,Mono,Mono,Mono,Mono
10.603087,-8.0465555,B_cells,B_cells,B_cells,B_cells
10.864589,-8.126845,B_cells,B_cells,B_cells,B_cells
14.758146,10.712187,CD4_T,CD4_T,CD4_T,CD4_T
18.558462,6.412668,CD4_T,CD4_T,CD4_T,CD4_T
17.476473,11.546518,CD4_T,CD4_T,CD4_T,CD4_T
17.927847,8.769003,CD4_T,CD4_T,CD4_T,CD4_T
1.0066546,4.6607957,Mono,Mono,Mono,Mono
13.121962,-9.651686,B_cells,B_cells,B_cells,B_cells
15.279512,11.242422,CD4_T,CD4_T,CD4_T,CD4_T
14.663607,6.2175536,CD4_T,CD4_T,CD4_T,CD4_T
12.977793,-7.6738667,B_cells,B_cells,B_cells,B_cells
-0.58789897,5.457761,Mono,Mono,Mono,Mono
13.41356,6.898612,CD4_T,CD4_T,CD4_T,CD4_T
12.966304,-8.349558,B_cells,B_cells,B_cells,B_cells
-0.54679346,3.0129132,Mono,Mono,Mono,Mono
1.4969606,7.860221,Mono,Mono,Mono,Mono
1.2933615,5.2370543,Mono,Mono,Mono,Mono
-0.5901303,3.2285957,Mono,Mono,Mono,Mono
1.3324755,9.142875,Dendritic,Mono,Mono,Dendritic
15.932137,8.874227,CD4_T,CD4_T,CD4_T,CD4_T
17.54848,11.412419,CD4_T,CD4_T,CD4_T,CD4_T
16.713509,8.8181,CD4_T,CD4_T,CD4_T,CD4_T
12.508485,-8.001707,B_cells,B_cells,B_cells,B_cells
0.79119,8.166479,Mono,Mono,Mono,Mono
1.0900232,8.104016,Mono,Mono,Mono,Mono
18.223278,11.206328,CD4_T,CD4_T,CD4_T,CD4_T
12.905038,-8.618708,B_cells,B_cells,B_cells,B_cells
16.246275,7.541988,CD4_T,CD4_T,CD4_T,CD4_T
1.0993347,5.329797,Mono,Mono,Mono,Mono
12.925698,4.7285123,CD4_T,CD4_T,CD4_T,CD4_T
13.576704,9.35601,CD4_T,CD4_T,CD4_T,CD4_T
16.594372,11.2628145,CD4_T,CD4_T,CD4_T,CD4_T
13.879772,-7.696031,B_cells,B_cells,B_cells,B_cells
14.102516,6.965797,CD4_T,CD4_T,CD4_T,CD4_T
15.114441,9.370993,CD4_T,CD4_T,CD4_T,CD4_T
13.43292,-7.762234,B_cells,B_cells,B_cells,B_cells
14.650627,8.853294,CD4_T,CD4_T,CD4_T,CD4_T
15.090934,10.829216,CD4_T,CD4_T,CD4_T,CD4_T
-0.06543194,2.6021426,Mono,Mono,Mono,Mono
15.475222,8.457953,CD4_T,CD4_T,CD4_T,CD4_T
13.657994,-8.244588,B_cells,B_cells,B_cells,B_cells
13.343685,9.170073,CD4_T,CD4_T,CD4_T,CD4_T
18.20568,7.9684153,CD4_T,CD4_T,CD4_T,CD4_T
16.385098,10.575187,CD4_T,CD4_T,CD4_T,CD4_T
14.526174,8.805033,CD4_T,CD4_T,CD4_T,CD4_T
1.0792698,8.238088,Mono,Mono,Mono,Mono
2.182782,5.9216194,Mono,Mono,Mono,Mono
12.185809,1.7941812,NK,CD4_T,NK,NK
18.46748,6.3241386,CD4_T,CD4_T,CD4_T,CD4_T
13.145928,-8.581669,B_cells,B_cells,B_cells,B_cells
15.20286,10.088294,CD4_T,CD4_T,CD4_T,CD4_T
17.121798,11.598284,CD4_T,CD4_T,CD4_T,CD4_T
0.8327996,4.325553,Mono,Mono,Mono,Mono
15.987262,9.009983,CD4_T,CD4_T,CD4_T,CD4_T
11.762329,1.0710903,NK,CD4_T,NK,NK
15.488418,9.411352,CD4_T,CD4_T,CD4_T,CD4_T
-2.7424917,7.919886,Mono,Mono,Mono,Mono
1.3836385,6.7527785,Mono,Mono,Mono,Mono
15.548578,10.205167,CD4_T,CD4_T,CD4_T,CD4_T
12.8534775,8.779227,CD4_T,CD4_T,CD4_T,CD4_T
3.536428,6.414597,Mono,Mono,Mono,Mono
12.661467,-9.446385,B_cells,B_cells,B_cells,B_cells
17.350351,8.408061,CD4_T,CD4_T,CD4_T,CD4_T
2.2797394,6.952992,Mono,Mono,Mono,Mono
13.565156,-8.368996,B_cells,B_cells,B_cells,B_cells
13.451498,7.221765,CD4_T,CD4_T,CD4_T,CD4_T
17.68142,9.069856,CD4_T,CD4_T,CD4_T,CD4_T
15.9885,8.253046,CD4_T,CD4_T,CD4_T,CD4_T
18.07787,6.1996555,CD4_T,CD4_T,CD4_T,CD4_T
14.448642,10.118912,CD4_T,CD4_T,CD4_T,CD4_T
18.147158,11.191976,CD4_T,CD4_T,CD4_T,CD4_T
13.851811,-9.048387,B_cells,B_cells,B_cells,B_cells
0.056228034,4.1066966,Mono,Mono,Mono,Mono
0.044137783,7.7923746,Mono,Mono,Mono,Mono
0.2543925,5.8461375,Mono,Mono,Mono,Mono
12.513769,1.4704281,NK,CD4_T,NK,NK
11.258997,-7.962469,B_cells,B_cells,B_cells,B_cells
18.09958,6.2059484,CD4_T,CD4_T,CD4_T,CD4_T
1.1436042,5.5835333,Mono,Mono,Mono,Mono
12.769126,3.9794743,CD4_T,CD4_T,CD4_T,CD4_T
15.260779,7.7419434,CD4_T,CD4_T,CD4_T,CD4_T
0.16873789,4.2571554,Mono,Mono,Mono,Mono
15.914383,10.44988,CD4_T,CD4_T,CD4_T,CD4_T
14.80034,7.9763503,CD4_T,CD4_T,CD4_T,CD4_T
16.850056,8.835527,CD4_T,CD4_T,CD4_T,CD4_T
2.407669,5.3518763,Mono,Mono,Mono,Mono
1.4373279,6.3052855,Mono,Mono,Mono,Mono
14.122282,8.902934,CD4_T,CD4_T,CD4_T,CD4_T
11.582032,1.680829,NK,CD4_T,NK,NK
-0.9013697,3.2810209,Mono,Mono,Mono,Mono
13.254158,-8.271547,B_cells,B_cells,B_cells,B_cells
1.9043615,4.377965,Mono,Mono,Mono,Mono
18.29,9.439861,CD4_T,CD4_T,CD4_T,CD4_T
17.470448,6.725282,CD4_T,CD4_T,CD4_T,CD4_T
1.9973887,4.0105934,Mono,Mono,Mono,Mono
10.770161,-8.292952,B_cells,B_cells,B_cells,B_cells
1.341629,5.8751864,Mono,Mono,Mono,Mono
12.805789,4.8607697,CD4_T,CD4_T,CD4_T,CD4_T
16.863377,8.46639,CD4_T,CD4_T,CD4_T,CD4_T
12.5035925,8.966355,CD4_T,CD4_T,CD4_T,CD4_T
17.097725,10.659424,CD4_T,CD4_T,CD4_T,CD4_T
12.49297,-8.3306,B_cells,B_cells,B_cells,B_cells
17.032957,11.823379,CD4_T,CD4_T,CD4_T,CD4_T
14.675283,9.1160965,CD4_T,CD4_T,CD4_T,CD4_T
18.211346,9.10321,CD4_T,CD4_T,CD4_T,CD4_T
2.2791295,5.7907515,Mono,Mono,Mono,Mono
12.096633,-8.140941,B_cells,B_cells,B_cells,B_cells
12.897087,-8.012262,B_cells,B_cells,B_cells,B_cells
13.288995,-9.6780815,B_cells,B_cells,B_cells,B_cells
0.7349236,6.6390076,Mono,Mono,Mono,Mono
16.886948,11.412829,CD4_T,CD4_T,CD4_T,CD4_T
12.099166,9.692949,CD4_T,CD4_T,CD4_T,CD4_T
13.624783,-8.084309,B_cells,B_cells,B_cells,B_cells
3.605805,6.689042,Mono,Mono,Mono,Mono
14.286211,5.5224524,CD4_T,CD4_T,CD4_T,CD4_T
17.720638,6.328873,CD4_T,CD4_T,CD4_T,CD4_T
14.600308,7.7874913,CD4_T,CD4_T,CD4_T,CD4_T
0.44607794,5.848712,Mono,Mono,Mono,Mono
14.497033,8.57348,CD4_T,CD4_T,CD4_T,CD4_T
11.28899,-9.211412,B_cells,B_cells,B_cells,B_cells
1.8019029,7.5733194,Mono,Mono,Mono,Mono
11.903781,3.4006038,NK,CD4_T,NK,NK
12.861602,-9.242097,B_cells,B_cells,B_cells,B_cells
12.836421,5.0824904,CD4_T,CD4_T,CD4_T,CD4_T
13.334603,9.538795,CD4_T,CD4_T,CD4_T,CD4_T
2.1205645,6.2726483,Mono,Mono,Mono,Mono
11.768784,2.5644796,NK,CD4_T,NK,NK
15.3750515,5.315538,CD4_T,CD4_T,CD4_T,CD4_T
15.5347595,5.91637,CD4_T,CD4_T,CD4_T,CD4_T
13.22088,8.009428,CD4_T,CD4_T,CD4_T,CD4_T
-0.6403134,2.1917703,Mono,Mono,Mono,Mono
14.606989,7.103001,CD4_T,CD4_T,CD4_T,CD4_T
14.3200655,6.602603,CD4_T,CD4_T,CD4_T,CD4_T
15.36016,9.32815,CD4_T,CD4_T,CD4_T,CD4_T
12.4982,9.389686,CD4_T,CD4_T,CD4_T,CD4_T
2.5561,5.7938323,Mono,Mono,Mono,Mono
14.490788,8.845139,CD4_T,CD4_T,CD4_T,CD4_T
16.441914,11.264384,CD4_T,CD4_T,CD4_T,CD4_T
